,,combined_sldl_adjusted_moment_centroid,combined_sldl_area_per,combined_sldl_convex_hull,combined_sldl_convex_hull_pop,combined_sldl_population_moments
ME,109,0.7803744283630004,0.5084581640500586,0.9086646140433275,1.0,1.380480663330158
ME,110,0.7747014584903461,0.4025730162657927,0.7911749458092446,0.7101425793907972,0.736560241883559
ME,111,0.8339861599010985,0.3980344918594427,0.8446737329899459,0.8836345872007816,0.9074045617894729
ME,112,0.7977289785114862,0.23328970494712753,0.6263657000887775,0.40722063548732595,0.5756681576463942
ME,113,0.8077773883837275,0.42273690591783664,0.826605375484659,0.9317950803008742,1.3049885290499523
ME,114,0.7358358326743998,0.19364551634444893,0.5956581435234954,0.4631365198375508,0.7073900249998722
ME,115,0.7673100136521918,0.23494031599367132,0.6979192387224619,0.6827344434706398,1.0102600404479511
ME,116,0.8706280819515451,0.3584468977941789,0.7852826576267097,0.6463661320618408,0.7370751279122083
ME,117,0.7835293912997685,0.24653719701229285,0.7815874868067334,0.4734408712627145,0.8851230831129412
ME,118,0.8139465041889238,0.24025823997916587,0.7895293359690828,0.6329075655657169,1.3272095191124014
ME,119,0.9218680657819496,0.3734625275551918,0.895381525571671,0.6060304366377471,4.374518968438352
ME,120,0.7853383697215455,0.35913723346751525,0.7509167174556891,0.890942509956091,0.8134040549543541
ME,121,0.5771639969025083,0.24452466826613578,0.6455472194474894,0.5448419196372339,0.31921793609320215
ME,122,0.26818005944943407,0.025375264165294287,0.11064066113386913,0.32314811273853683,2.561194762980833
ME,123,0.7783376490314643,0.3356123346041128,0.7138751245247063,1.003502824858757,1.3128150253180266
ME,124,0.8863280082922275,0.38346081901907436,0.7892513953490345,0.7993244413649749,0.8885930343687641
ME,125,0.7936179797758656,0.43395029804523944,0.8005798890623163,0.8988127072414162,1.0330994243838965
ME,126,0.7067902383814599,0.4147281706180812,0.8428197971512428,1.0864497950819672,0.6223725869304795
ME,127,0.8292462874675429,0.5307175991184139,0.8656036000442847,0.8539930908351961,2.6662966066464886
ME,128,0.9346436372182072,0.5163898475084472,0.8604619767667858,0.995908625980225,1.5439843368009314
ME,129,0.7836845017445336,0.34377422024254056,0.7279640248470156,0.7691639899296814,0.957778003017408
ME,130,0.9484908073822705,0.5889215044409075,0.9091672205954886,0.9710600112170499,0.7608246937816433
ME,131,0.66628012243959,0.24516401842838886,0.6229963789768654,0.5999171098984596,0.5006628786690746
ME,132,0.7779166815323564,0.4061874723619901,0.7350855508204173,0.9000585594378294,1.0731804217647092
ME,133,0.8620325041623278,0.4079959233475348,0.7473536674823921,0.8691013541239229,0.8983695545056433
ME,134,0.7824343016457792,0.3209619912062084,0.7729041164690588,0.8432367871006271,0.8379847697106166
ME,135,0.8771675944488692,0.4152079877712451,0.753004553720515,0.9293330545682627,1.0811360972486534
ME,136,0.7029575026327327,0.2798141703531546,0.6802887779682328,0.5826365663322185,0.7516338223753551
ME,137,0.7547583195478236,0.1849032250236642,0.669344830679592,0.24345076784101174,0.5682816852250692
ME,138,0.9215874172416135,0.3743979700316696,0.8096089888835579,0.7618133244281182,1.1694114973534113
ME,139,0.7975049957528452,0.2708961592536437,0.7554180140137986,0.9254115226337448,0.47228616095508075
ME,140,0.5773339865740854,0.22429499907524542,0.6310466752000561,0.8891194782093093,0.44593165599118467
ME,141,0.7821666754274849,0.16476620035590014,0.6743662627773892,0.435361216730038,0.432127750363742
ME,142,0.8633550335831879,0.2073631154511975,0.799223460415966,0.9164664773968115,1.7526435498472588
ME,143,0.7965639745597795,0.25678827528355147,0.8028004599433738,0.9435627955859169,2.1637502916938445
ME,144,0.8479117067435661,0.39259327117039283,0.8288867403779094,0.8413007226236798,1.152744521929659
ME,145,0.9160445330718753,0.37186288687802427,0.7800383475903528,0.5528138528138529,0.8571467370905688
ME,146,0.6808016765226785,0.3487456689457605,0.6493322541079237,0.377353836033221,0.5020646975974397
ME,147,0.8293549740697571,0.5391284959130622,0.8103596757187208,0.9847859161051945,2.675463221318893
ME,148,0.7009160362716846,0.3638350834347679,0.6731521339255182,0.40754394641010655,0.7903495364906918
ME,149,0.6635263272961569,0.37207562506153136,0.6638672628204904,0.850187265917603,2.0581948466755957
ME,150,0.8361364695494953,0.38760628662331575,0.6993446951556965,0.8974460112414949,0.8635499293280193
ME,151,0.8479380382261384,0.39770730742344695,0.8016330508153916,0.9969618055555556,1.9993569731576204
MI,001,0.6035956172375415,0.32055100425271515,0.8053771712076473,0.7940154859251755,1.7011820952088874
MI,002,0.7227057833801432,0.32320659527454215,0.8194407138914038,0.7325099095181549,1.1260437421871003
MI,003,0.5703053268164725,0.34628989312411357,0.8236732895108663,0.8930450860475039,0.3297479211649929
MI,004,0.9326737689872042,0.5406376908183047,0.8908431398837737,0.911504424778761,1.0274436712684156
MI,005,0.811533406052565,0.2424900827620224,0.6843199078258685,0.7663680946072797,0.8089501730973646
MI,006,0.5110875542385319,0.17945171421410314,0.5092825211866983,0.7099537774944215,0.3086860171349348
MI,007,0.7665160384730911,0.31542538836937256,0.7120287121345568,0.7625942632829448,0.6885597940502977
MI,008,0.8498619588593853,0.36635977197752245,0.8102097899583087,0.8515237282878412,0.7625134668812141
MI,009,0.8399911582481867,0.31930576584269316,0.7983267280696346,0.8412720768429058,0.8051745927828665
MI,010,0.5813777958438527,0.21471774217676767,0.5431174683818378,0.5564498765119372,0.29594740454535323
MI,011,0.8139688171366587,0.2229759201434425,0.6135336007217916,0.628163123514226,0.7093274189027876
MI,012,0.792999123954032,0.500375028267814,0.9118460168494078,0.9547046199028578,0.6210103259941898
MI,013,0.5524988753306422,0.1290650973244322,0.3926757953295458,0.44464937485439154,0.29613976543512194
MI,014,0.7324789415801404,0.27461793416847446,0.6610316269234787,0.6708143317465567,0.7233884921024338
MI,015,0.7439697050922854,0.3584408063371129,0.777272720539454,0.7581419280827985,0.46182685202024837
MI,016,0.8942799108299456,0.393185219213332,0.7940741896767469,0.7955080585603197,0.8803741616046442
MI,017,0.8052767985076591,0.31023018081894643,0.7074459202815021,0.756585390999536,0.8112900990342651
MI,018,0.7864698392271396,0.4163157917429993,0.7170562666040846,0.7972130736581866,0.6543983989928955
MI,019,0.9467228863363619,0.646547762059169,0.9699849447305863,0.9598311745015282,0.8774002639135701
MI,020,0.8334210378248467,0.39875366679163926,0.769614556906651,0.7009845777196787,0.7353488029256455
MI,021,0.8657318493042041,0.41553184009016925,0.8813108909588087,0.888229913830453,0.8916540383849583
MI,022,0.8114150342505274,0.33473795144633284,0.6983914673324615,0.698962554709029,0.7221996807402278
MI,023,0.7146730574137159,0.36102446756816803,0.7274424092754543,0.6611301333446757,0.971044057857803
MI,024,0.6493370804424656,0.229193368921472,0.6492582047695571,0.583373799503615,0.5542637983545695
MI,025,0.8384834215965005,0.3540318722625823,0.865937171932687,0.9032050877082148,0.6562805844846199
MI,026,0.825651344032053,0.49774562323962257,0.8273019430014018,0.8433419352335125,0.7261714110004096
MI,027,0.7308737264992736,0.4845152025720024,0.8074189127299725,0.827107098448397,0.5142263093890542
MI,028,0.9237239287959624,0.3561371745479532,0.818303109930703,0.8058277872941881,0.821469775586789
MI,029,0.773568830922266,0.2641503854118926,0.6671826696915487,0.7416257031368773,0.8725192684669065
MI,030,0.7869689060946067,0.28077328248968547,0.6938125722752411,0.6870344414872676,0.5774135390470103
MI,031,0.8433171399634014,0.35321514377250984,0.7745760033911419,0.842405159621019,0.6852279962002888
MI,032,0.7748201579460502,0.286828183291944,0.6179346815770205,0.7535091340695634,0.5782580485222097
MI,033,0.9408110006946736,0.5376725948623099,0.8801204624696926,0.6627519477833191,0.8470454899565487
MI,034,0.8745351587591288,0.17247161547210624,0.7109215057536458,0.8122392471609512,0.7441606579982072
MI,035,0.9571472541576769,0.7686107740705646,0.9979489686880344,1.0,0.9439224040651931
MI,036,0.854918089387239,0.4712300889843723,0.9304699889719743,0.8827179424272162,1.1012783160738404
MI,037,0.9571334175436285,0.7685631981984468,0.9974670536204444,1.0,0.9221883970026938
MI,038,0.7577087186680082,0.40221557370506433,0.8152126585768641,0.8418863201295833,0.4928521815510234
MI,039,0.8154575229896818,0.2873388361996059,0.7867670040592666,0.7865172390156968,0.7271158635177329
MI,040,0.8481667053538721,0.4454185537297788,0.8778550364804859,0.8985876814437034,0.5801243047692325
MI,041,0.9627151982771724,0.6480349040000437,0.9556336308414676,0.9390747374172789,0.9178467703533159
MI,042,0.847890026635581,0.5739269629764037,0.9019612762512469,0.950139506045262,1.020093965760507
MI,043,0.9479090159254485,0.4702998160549792,0.885030958129593,0.9008696487772065,1.0939270674783557
MI,044,0.8442048599106153,0.35429368224934854,0.6792417735015559,0.5532572572095628,0.7324801870531692
MI,045,0.9682372272198123,0.6285443315436169,0.9198744165185153,0.9846460684798717,1.0385206658596575
MI,046,0.840701762245207,0.4955379331977975,0.8798925331184744,0.8630459083375092,0.9919972238823327
MI,047,0.8440527190109229,0.5265377725697916,0.8404105540774488,0.7917782145811283,0.844637076633723
MI,048,0.7121173661819648,0.35372092543436146,0.7613471356604175,0.47327668006982926,0.6378251891466459
MI,049,0.840913755419204,0.18088077512618608,0.6135217933092523,0.5490795003092777,0.6615860897058654
MI,050,0.8111272078769685,0.45971183952850037,0.8111599175767709,0.6678598203654431,0.9806412338403891
MI,051,0.6608483608999766,0.22694077093465786,0.5661285379552248,0.26819132112515875,0.5509542889182281
MI,052,0.858464172220354,0.4329137431874612,0.8142487888966352,0.3446617760433639,0.9404747662225003
MI,053,0.855895953782021,0.30879807743444027,0.8088887170155277,0.9006561335362973,1.0021636278088872
MI,054,0.9394839272288633,0.7551904862684495,0.9949734631318832,1.0,1.7992381832424589
MI,055,0.7536858952619829,0.22553567119726364,0.6877597129668391,0.3847136707046154,0.7848276986397205
MI,056,0.9351117613448655,0.4819635031151268,0.8347317247591829,0.7586898103166059,0.9773743341145318
MI,057,0.8960847803167981,0.5874203388982742,0.946142108514775,0.9406659334066594,1.3066251345983648
MI,058,0.7840261415809343,0.5861937104361606,0.9505433460040059,1.0,0.7624316380644953
MI,059,0.778262061699272,0.4998068250473614,0.9504631403643891,0.955455889098415,0.5951997329332073
MI,060,0.9396675863479831,0.24099763281776065,0.7989968239450181,0.8858702370650716,1.206590333764592
MI,061,0.9313170040881213,0.45501159394504337,0.8997306147609717,0.6136041786050678,1.4142774864241954
MI,062,0.5571768426708694,0.28308137872554434,0.6164753202414857,0.7699621987976887,0.45579227861096755
MI,063,0.735034268878349,0.3604719537142726,0.8083739093678269,0.49689739532422084,0.5452214811744862
MI,064,0.8164922525855363,0.38387826203737285,0.7865140451465873,0.7823240885971513,1.2217965828970596
MI,065,0.6368419319488577,0.15758693177178412,0.5898412159185941,0.4863335059554635,0.5527961648367947
MI,066,0.5570073518879799,0.2831557474028867,0.752079487362847,0.4148953453738052,0.9345533903618487
MI,067,0.9079671233394373,0.4592798133354005,0.9231264726070322,0.7080614798406302,0.9541850575417622
MI,068,0.8553774783620567,0.2097946955446648,0.7228526203031777,0.7676231479895953,0.832096337387957
MI,069,0.6697693128348318,0.3222845601570711,0.9295034542417703,0.9413834595589351,1.307345990969378
MI,070,0.7061112166265906,0.31828626911039576,0.7718843955841979,0.8318262631669502,0.4101062063773229
MI,071,0.8780528490673752,0.36592229341683036,0.8696865918697909,0.8962922542290129,0.8470311421851369
MI,072,0.8480988748137408,0.3882254404498678,0.7647094908113916,0.7104128157732594,1.0484478282842222
MI,073,0.8200141262176878,0.288074961481683,0.7265653402489705,0.6165552861395313,0.7527134626317576
MI,074,0.8133923829409886,0.3129137197173304,0.7789504766455682,0.4539747495867933,0.5407430827340691
MI,075,0.9014113679179405,0.21562745170059228,0.7192072123482284,0.7737515878383951,0.9337736568114247
MI,076,0.5904561774097553,0.06769466452750131,0.43674687321254546,0.433507458568617,0.3850090211280488
MI,077,0.9203040939800053,0.46511131435284536,0.8446443425157688,0.764609543661133,1.3877453319177446
MI,078,0.7708447367266851,0.2509461944320188,0.7562934906818299,0.7902721029296705,0.6635705004483204
MI,079,0.7155263328890532,0.31976737129568433,0.7525109650298993,0.9382528308079426,0.7930776354926687
MI,080,0.8688158848589512,0.5910559488728717,0.9361105787661208,0.9587960257159556,0.6281680538463659
MI,081,0.6101075719520858,0.16662992533515456,0.5128252855003812,0.4203877963970689,0.49829266215601836
MI,082,0.9805506346267869,0.7298848472521811,0.9606650075609074,0.984088604633024,1.1757735672632186
MI,083,0.9068011837319678,0.4566279201185738,0.8497487312872217,0.7788475937948713,0.8889861064734705
MI,084,0.7679967564276472,0.5099349948676367,0.8261143890724663,0.8773106090528477,1.1906470770376436
MI,085,0.8791207234615555,0.5884254855868833,0.8839481807093599,0.9141724012683204,0.9544393054450213
MI,086,0.7245113330499071,0.29733088099929617,0.6759998871292682,0.8608092097284287,0.5105494441291055
MI,087,0.8099272872936552,0.325360944605985,0.7383332453028555,0.6727449619778664,0.6938323372712973
MI,088,0.9127216539444415,0.495687133981193,0.8417380148565696,0.9011645946672734,1.3782060410355768
MI,089,0.8750163089206053,0.45260338576281334,0.7370598580047013,0.6481847032206144,0.674469147608763
MI,090,0.6698359764869336,0.39300408935200076,0.8385750382677855,0.9426827883155906,0.5420636944623074
MI,091,0.7537679307551656,0.22441014373657378,0.6612073854710394,0.4917697111720341,0.8239126678409666
MI,092,0.8084953699399134,0.3547903543553845,0.7070582670448512,0.8347013290492187,1.2016194742395347
MI,093,0.9341731493965947,0.5237350266722404,0.9079150041935855,0.8180396789548661,0.9709605916098171
MI,094,0.665875018435665,0.2258607506720271,0.6375144740326351,0.5010364773145207,0.678804665359569
MI,095,0.8941507171013685,0.40895083811765903,0.8428176832814218,0.6642652823392309,2.523028445042175
MI,096,0.8722333302357832,0.5784982572559414,0.8703799113277445,0.967866323907455,2.6706763576873405
MI,097,0.5353245440480385,0.23193219133127363,0.8767671082419711,0.9076547921967769,0.46072300942782696
MI,098,0.7555590902219735,0.38800954762711304,0.686304117533659,0.8778192223187369,1.0928200783438713
MI,099,0.7641114888737136,0.3159110597285156,0.8097909042010845,0.5802203376603106,0.9774814735486905
MI,100,0.7128807383133023,0.4204561544265013,0.7373487561668278,0.6323797975075606,1.1738685189846958
MI,101,0.8608492843845055,0.5450699250799986,0.8853991615171309,0.6799674326832095,1.3274006809740386
MI,102,0.678804274872142,0.2794913753172507,0.687006663071195,0.8267497667618855,0.5546074335465139
MI,103,0.8400002527307638,0.5722665809979403,0.9066294832082669,0.9550702577324925,0.6434494339621389
MI,104,0.8812861278839077,0.5063750375487824,0.8275493962053896,0.8994848560079444,1.7980518037711553
MI,105,0.6203459401316862,0.3148361277514297,0.6106380884598173,0.59815936974326,0.8190096109852777
MI,106,0.8828171567814515,0.4582758138120037,0.8344740677491721,0.7334122116013326,1.212880047408087
MI,107,0.848176755267553,0.25637686886258787,0.6750505923153234,0.8386412268188302,0.9416692838940831
MI,108,0.8427919699271756,0.3587424673659723,0.761172362229697,0.9905447280899897,0.8233084619220351
MI,109,0.8622247662095648,0.31817063202382395,0.7117598135565519,0.7981839751779521,1.1739776377551303
MI,110,0.9211297032790441,0.3972215968214379,0.8786377162956139,0.8859345404183384,1.2884449894522065
MI,ZZZ,0.0,,,,
MN,01A,0.8440830132701987,0.3197606837828641,0.8902266053780473,0.9779749839323676,0.6599872301041175
MN,01B,0.8302371949386204,0.4202147525453985,0.9403989984124356,0.7999677399842733,0.6543262209035116
MN,02A,0.854180735589559,0.32797248527682654,0.7917167174849286,0.5102276370631613,1.0602348713441376
MN,02B,0.8858220837040546,0.4453610905166956,0.8056675232456871,0.7022545249267896,0.7375197089099176
MN,03A,0.5732111216817598,0.2249627102810376,0.6782567163023456,0.3394317859262509,0.4373270693677655
MN,03B,0.5770662441298539,0.20981906611838608,0.5964971477325758,0.33397888213401594,0.45030894478256406
MN,04A,0.8428574663543855,0.14616544530727768,0.6278567795915144,0.9070692830669183,2.8212665070937417
MN,04B,0.9043828849629353,0.21986598299922824,0.7660493622844111,0.46128736219694944,0.6429410843637606
MN,05A,0.9266495538260981,0.432558249317108,0.7821351324651724,0.8035940630494337,0.923712210390567
MN,05B,0.6149301888556475,0.21670999667820826,0.5981474725435776,0.8243854637950087,0.5372328696964821
MN,06A,0.8409066786194515,0.4040778521006132,0.7611307925730589,0.8020670470466406,1.6437253819537894
MN,06B,0.9394654340145256,0.5767101555995385,0.8859526316376584,0.9444749076171176,1.2347635169331797
MN,07A,0.839817960586137,0.5194995967847951,0.8789364942968723,0.9257797820368283,5.886795635284605
MN,07B,0.62659934631443,0.18949381644555635,0.5089762074362781,0.7949874182184198,0.7209000951321843
MN,08A,0.938249262416937,0.4929738324197031,0.8906403018469177,0.9516090527119939,0.9981310112076975
MN,08B,0.9212263425228732,0.43160279440192617,0.830082819591834,0.7929271666566428,0.7756603279375028
MN,09A,0.875509186342534,0.4266705147147756,0.8227157799024224,0.7880951906006264,0.729579380758093
MN,09B,0.8051180238395814,0.35218327938735255,0.7609874022366147,0.8796920543799924,0.838137311505672
MN,10A,0.8753494630310412,0.3260559159368349,0.8042554407152922,0.9547794831940937,1.0770956373758793
MN,10B,0.8968682907609044,0.3763375541905406,0.8172057429525893,0.48646979633677917,1.0675041886649845
MN,11A,0.9475302676481271,0.548537991769657,0.8572653113703171,0.950742337164751,1.297621595444084
MN,11B,0.838358541536538,0.458922773071069,0.8329394514248079,0.9158023891101028,1.1296594869219498
MN,12A,0.863807052110296,0.31209707989360747,0.6978726748613416,0.6260595556956042,0.7289601954202845
MN,12B,0.7909708398399609,0.4489088312969287,0.8434697047266262,0.6766644411346789,0.5258682885936167
MN,13A,0.7825060148007109,0.3102018978212767,0.7417693376283868,0.656156753530933,0.7214518918290272
MN,13B,0.8395220705840357,0.3610569814901567,0.8803102746109671,0.8445339642347124,1.0590200295820171
MN,14A,0.9395231673111577,0.49843397991352706,0.852272814474427,0.7475704430534409,1.525022835765248
MN,14B,0.9435875739291202,0.3824629247498872,0.8531285838148763,0.671259011632815,2.558001964514912
MN,15A,0.8608790697027858,0.4815211696401782,0.7983630404186469,0.8054823620728394,0.8123137723287914
MN,15B,0.839276135499565,0.2576209907346723,0.6328320652076056,0.25332824476036003,0.7132757537476596
MN,16A,0.8508101777189563,0.41808410293154435,0.8691435708325572,0.952633473305339,1.0052963343902004
MN,16B,0.8041622397622649,0.3611332564127043,0.8309210376738937,0.9402702062100023,0.6023189346339357
MN,17A,0.7078392754933769,0.308503940141676,0.7714329900171727,0.5484113502826432,0.5620368436322652
MN,17B,0.951689216354272,0.6287559421356862,0.9225325079390925,0.9867160333224927,2.26154135422797
MN,18A,0.9640208910041028,0.5283031332554472,0.8558691423997501,0.8565359899943934,1.0663478071698405
MN,18B,0.9082886010602652,0.4115623574953087,0.8323593130682064,0.7500665272761833,0.9817691252476775
MN,19A,0.7245647597504239,0.22873670124734027,0.8738180198713951,0.6339634732457545,1.0500462707748104
MN,19B,0.8195348587010224,0.43621486125174885,0.8638624402155133,0.973208814373606,1.3951515654131603
MN,20A,0.6878131230521656,0.24973928961012118,0.6670719076463829,0.7135202200924244,0.4174520159101829
MN,20B,0.7216427165404953,0.3665047518444788,0.7687384651901986,0.7891964160996149,0.6183956535082641
MN,21A,0.6968365549845664,0.3275071179238072,0.7933407457505772,0.9622715086522057,0.44037572858154933
MN,21B,0.5682514934346444,0.26261485418892294,0.6673900040634667,0.29828527651136766,0.2776720363337304
MN,22A,0.9097685760709892,0.515999678881394,0.8275132352352053,0.6632123484899216,0.8620259801130056
MN,22B,0.7946356910279332,0.3531060676554076,0.7110779510969906,0.7902283908643655,0.7095423972626421
MN,23A,0.7211387047474201,0.3983565764628112,0.8000218390725019,0.7680911791546123,0.7542744142127592
MN,23B,0.6871298104416558,0.2917712582580655,0.7777313914196332,0.3459792477302205,0.447857628971728
MN,24A,0.9132475119550453,0.5176887707230706,0.8250514510239488,0.9452241808775628,0.634863279371002
MN,24B,0.8071353226486129,0.2630767196372854,0.6455448999181762,0.5072601334017445,1.3362298126130843
MN,25A,0.8284226901615506,0.3921520068791424,0.7763174399708342,0.6614958913298675,0.7910376719328178
MN,25B,0.9306064759349408,0.5519498971008489,0.8481744761195888,0.8902272472853465,1.2153676187978935
MN,26A,0.7456213679082188,0.2887000248093712,0.7847114382744491,0.8654933729283577,0.8688324673302791
MN,26B,0.8177431377217167,0.3901217685343782,0.7925063679368578,0.2821413245601488,1.3357943039254636
MN,27A,0.7725125696306069,0.4201359669709693,0.8223834379842311,0.6834718885566636,0.9019536148313764
MN,27B,0.8886839646085372,0.49701095570217224,0.866110368527055,0.9176402678365274,1.219926525637139
MN,28A,0.7178093249626554,0.35552344563783034,0.8599905797656103,0.8894214541281307,1.3463934067921866
MN,28B,0.7144174779815622,0.5234268847158287,0.9826793680764678,0.9995990879250295,0.4460113133480678
MN,29A,0.8323923363812755,0.30772810693807595,0.7578884191412429,0.6087191942944662,0.622246322123956
MN,29B,0.9079875169122305,0.4274475502366574,0.8152772561927538,0.9468971161715853,0.9776794293668143
MN,30A,0.6953763357726038,0.39831961144883316,0.782242654283594,0.8021951119996736,0.4876512078472812
MN,30B,0.8488489503239267,0.32374601047533247,0.7281663942571382,0.8503991370010787,1.1664837611664292
MN,31A,0.887833631400126,0.4134943658992923,0.7686146099148596,0.72193307187626,0.7102032804540428
MN,31B,0.914772510341353,0.511693701532312,0.8608657012180959,0.772044058875134,0.9738697422224849
MN,32A,0.8080167146110186,0.41146497304031526,0.8433735925774105,0.8226069036579083,0.9311985278786947
MN,32B,0.9259978567196157,0.46414369210624135,0.8323021864095651,0.9363114715227391,1.035429761598753
MN,33A,0.9409357302273672,0.35305599865493936,0.83448339995703,0.5288534801962331,0.8088088802895961
MN,33B,0.7777019938431723,0.25662598727630254,0.6987452800842205,0.8619217701890408,0.5188470676459165
MN,34A,0.8252967128039628,0.3033142592586481,0.7101226186835056,0.6911483253588516,0.7028171996226306
MN,34B,0.8442222802700623,0.389018781984382,0.788774893953083,0.8428433786532491,0.6824190739299342
MN,35A,0.8295441395732774,0.4375142324964069,0.8348587394691646,0.9155590485656827,0.814476260330096
MN,35B,0.8284741049043762,0.40528889911835264,0.7919701317128583,0.8921841420653772,0.9675352284061098
MN,36A,0.7296777386256074,0.2657452047279082,0.699602092496882,0.6908666329749229,0.6195737224531227
MN,36B,0.852737338188056,0.3627203483940331,0.7835695056929934,0.7676714569459049,1.013676640757019
MN,37A,0.7983483242499271,0.3333214880825388,0.687959366336557,0.7666944503673264,0.8066516968064733
MN,37B,0.9592347283218994,0.638849554310529,0.9365885603812599,0.9499030613466095,1.0619962273213064
MN,38A,0.678041354199444,0.3417436869480726,0.8577367008155201,0.8014069373770957,0.7833610969768127
MN,38B,0.7371391976170494,0.17187813046800599,0.6188427313451524,0.7979440342795068,0.8361554632868152
MN,39A,0.8063211214594813,0.31389485872980505,0.630534412829123,0.8133078126286326,0.4958853830076559
MN,39B,0.8571080094666393,0.2829288460800959,0.7150475354720529,0.6736843888145526,0.8956646440575864
MN,40A,0.7986405795436627,0.41895531216406795,0.8264064369767455,0.8538697417292909,0.8300324890740187
MN,40B,0.9226686830814971,0.48708429700746103,0.8147050254068805,0.8636890064025523,0.8378952488930173
MN,41A,0.814737482312369,0.3258171294803031,0.6905869341414624,0.6562873456380295,0.8698305710615267
MN,41B,0.8144175960667829,0.34508287618055855,0.6887814590069357,0.760184384903486,0.7167901176379036
MN,42A,0.8752806769753085,0.3635507094042074,0.7432664123309349,0.8142069785071814,0.6156763167994609
MN,42B,0.8718614546717092,0.40955076425108106,0.8119890548968708,0.8611520138588133,0.7775125939226584
MN,43A,0.6167491534320358,0.2111240695294076,0.6515183675329396,0.7232479796771165,0.4131351091049708
MN,43B,0.9065130539645481,0.4372650596396182,0.8020905510667405,0.825890627601132,0.8106169412087356
MN,44A,0.892538812121686,0.44702345369481633,0.8609466651292543,0.9648390796183783,0.8696717375192176
MN,44B,0.847650008892276,0.1851076498364749,0.7108655112054254,0.8300188797986154,0.632702322169098
MN,45A,0.8845591613715995,0.4500030382436035,0.7972681087752638,0.8948501257448399,0.8912596575130373
MN,45B,0.9171818014453719,0.5173730938818721,0.8500773812651417,0.9111260146620106,0.8830452069995157
MN,46A,0.7152652781797236,0.2763271306550462,0.661468599025808,0.678133608815427,0.6411499655368313
MN,46B,0.7023913407155097,0.28860171046225486,0.750631886676332,0.9163489258811495,0.4752496222834612
MN,47A,0.9414530906629557,0.49467290470194025,0.8824795942547364,0.8180819532820693,1.1153773781479313
MN,47B,0.8868747053720144,0.4135760346260602,0.7906797068774518,0.8484425648841852,1.030705395878451
MN,48A,0.9389330484702332,0.514538864919012,0.8255299395044283,0.925375234521576,0.9415847414594061
MN,48B,0.848140779985806,0.5698178209297338,0.8815141534117261,1.0169630502741762,0.7910048450160483
MN,49A,0.910784629226661,0.5263174622328122,0.8518076166631826,0.8710981509709059,0.8169788601571896
MN,49B,0.784086632345893,0.3501137758939266,0.6946902767668443,0.6774643574126373,0.6185589434010942
MN,50A,0.8496754235345352,0.45973272548343985,0.7938573751265439,0.8052214964491382,0.6942161636417873
MN,50B,0.6712729066379756,0.3890235974471584,0.8084766550871223,0.813963519842248,0.7145553974679297
MN,51A,0.6744125976292275,0.3194753575561748,0.7101283348661726,0.8339006555723651,0.8428397277870208
MN,51B,0.8773990646961313,0.5652907543780287,0.9047947733759689,0.9265704782873472,0.893660143121396
MN,52A,0.7343497303247152,0.39539275390321366,0.801359439485015,0.9431703930674582,0.6552205088294001
MN,52B,0.811659450939567,0.3235188216694031,0.7441955407777039,0.6208564941673843,1.0532195757316722
MN,53A,0.9444647938773276,0.5994045648260046,0.8786947968709998,0.8999455238786999,0.9058919286557082
MN,53B,0.8955870665775977,0.5340445568993941,0.8711376455055508,0.829335175416562,1.556294251919177
MN,54A,0.8099319529583289,0.24897874504045303,0.6836672693968413,0.6840320220366704,0.8907067506844984
MN,54B,0.8333188128897216,0.2997173988181378,0.7731927367364424,0.7750600738468751,0.9368647760158977
MN,55A,0.7171827696968951,0.29985872730244717,0.8132164287651027,0.9579987346084586,1.304655987662326
MN,55B,0.6859845865962833,0.3143807989033067,0.863760263675683,0.8748946177397169,0.674916359091609
MN,56A,0.8906673232327135,0.4142509013194578,0.7802565602894069,0.9058500914076782,0.9046822546001578
MN,56B,0.9030949862706137,0.4670720181157341,0.8030161025036756,0.8697974822112753,0.8880554829653888
MN,57A,0.7986390537021064,0.4656592252658584,0.7520177836576618,0.7581123786033606,0.7110795553439051
MN,57B,0.6456712116806356,0.3723716463775552,0.8709978942362554,0.8412926391382406,1.1581429447881115
MN,58A,0.9197316089977263,0.5652392316062399,0.9036399554973563,0.9522248469363158,1.0796426613969026
MN,58B,0.8658550484024062,0.4123509542586297,0.777077883292264,0.4410206388968942,0.9563840383403818
MN,59A,0.9383422361655224,0.6371188680709123,0.8878768798391096,0.9522814601344861,1.061725113452461
MN,59B,0.7495580742607134,0.3954148267989443,0.7257447761104437,0.8567659905721576,0.545393574190779
MN,60A,0.9056372517596806,0.5718022985511773,0.8676347621332227,0.9558096340786839,1.1880919474308882
MN,60B,0.8693624733541654,0.42298899238308946,0.805091293663462,0.9196430646248228,1.0123438455329237
MN,61A,0.7707197438615836,0.3636454526751328,0.7109194620654848,0.655102310667416,0.4817883639120549
MN,61B,0.84839382150409,0.4238427734555573,0.7386090577340125,0.7351357394399002,0.6298383398125365
MN,62A,0.8200360726363488,0.5635094601437413,0.8907123570292603,0.9702984891290997,0.7093390950690193
MN,62B,0.9148963921624622,0.5828929767569477,0.8560760438961973,0.9140457839641091,0.8597404857973373
MN,63A,0.8975548459061641,0.41831614755895025,0.7268823426492929,0.7642378236744759,0.9205160045060169
MN,63B,0.888941579748177,0.4267210875489184,0.8131152525464298,0.7413440426370409,0.9961880293212809
