,,combined_sldu_adjusted_moment_centroid,combined_sldu_area_per,combined_sldu_convex_hull,combined_sldu_convex_hull_pop,combined_sldu_population_moments
IL,010,0.8029598105577213,0.15592380538883246,0.6544007703755678,0.7370022808069923,0.654397111166551
IL,011,0.733254894835606,0.11647126950224557,0.6488187252791067,0.6123064967535942,0.5144129347637724
IL,012,0.644640602152764,0.1196394914320653,0.4921636589105984,0.5940612451170542,0.45561368559259713
IL,013,0.5297601259862574,0.16200165836198266,0.5828209437407007,0.7683865747529318,0.2665392787202446
IL,014,0.6385336059532905,0.19729257399928665,0.6241721377400434,0.6130181018440196,0.3840297381982639
IL,015,0.6450419045282672,0.1440820606716896,0.5421092159581654,0.5483543167508441,0.739647334598406
IL,016,0.44063705948098075,0.1362820581546667,0.5055454234193545,0.5537919320378213,0.25063598457240704
IL,017,0.6274976258797776,0.19071079394513932,0.5305130290448958,0.31268719059183503,0.46357840741988116
IL,018,0.6616259858003679,0.24171563294103451,0.6320483690904424,0.6116949328893976,0.4746185776250828
IL,019,0.7006467746523076,0.24360951936854966,0.7482765836351292,0.7832366298941484,0.518251149897739
IL,020,0.838829859227212,0.2774374909604654,0.7499220944045711,0.7963906294059699,0.6952205813160197
IL,021,0.8697774180844279,0.3096984040527599,0.8349741497111726,0.8440198148953351,0.7111059175328008
IL,022,0.688958150430726,0.17585436879596641,0.5285075709018974,0.7955253800793082,0.4174687515359873
IL,023,0.7072738706255332,0.16829829116805609,0.6279510541694203,0.5981341056551671,0.5425648187873147
IL,024,0.8201111807429596,0.2334292014030503,0.6681658188306888,0.6922910405949168,0.6227183764420514
IL,025,0.7737197784033318,0.18577906497722568,0.675288200175028,0.4761023184040672,0.649616535909942
IL,026,0.7880487516520424,0.18994906627774003,0.7397822228192261,0.5699276416308282,0.581861149933436
IL,027,0.7728906969583612,0.2086981922662947,0.7660378271308731,0.8120196528984289,0.7264978253370277
IL,028,0.5904192477055933,0.16395959513190425,0.5649021712415784,0.5873249339335214,0.2775352814510852
IL,029,0.738109546010097,0.13190244784271743,0.5220966301134248,0.6331761932822628,0.43206254977610686
IL,030,0.5912293485063129,0.14911509209037663,0.515953213338357,0.6757190086753337,0.32416075896403396
IL,031,0.7828339856366001,0.1918860822458471,0.749520950284276,0.7820226981775291,0.562466642858744
IL,032,0.8415294832780364,0.3439162232508035,0.8786826951252462,0.6384569088266812,0.8996405330576878
IL,033,0.843106403810059,0.2496870428721518,0.6857185588369955,0.7017166274079571,0.6456872938021004
IL,034,0.951669501368717,0.3505573685554579,0.8408850333890769,0.9333456346175302,1.7558440006747273
IL,035,0.7484968604072959,0.18346226411914413,0.6254697523785685,0.44604660418038555,0.6283321947962448
IL,036,0.5591229600531548,0.18418904723117058,0.4302130815938523,0.9168402236144253,0.4138021079134293
IL,037,0.8154482034857536,0.2727086262961218,0.7427196911533436,0.47566022301255045,0.8166257930153143
IL,038,0.7676354072218504,0.24888060932193276,0.7520390752180446,0.6458356225406489,0.5986982156831969
IL,039,0.6900552889753255,0.1576372774718546,0.6110556007527851,0.5960770985001316,0.39247199111052233
IL,040,0.7755567929530851,0.1492932164422213,0.6381119053058445,0.5831241821653045,0.6729781610403989
IL,041,0.8291458573770393,0.2274412640087495,0.6493941044983151,0.6381806763625265,0.7024329746628608
IL,042,0.8862970535519333,0.33103626458800517,0.8194908153960433,0.9086423157595661,1.0162530487839627
IL,043,0.7626722346800446,0.3403319078364803,0.7905780476477249,0.6907088794946149,0.7781667813409888
IL,044,0.8897552875265718,0.24698130676573926,0.7512530675034155,0.5782154840973991,0.5537247701735223
IL,045,0.7623671056800863,0.32578437874380206,0.8297496827495233,0.49439826855573543,0.6119151773870233
IL,046,0.824320654519529,0.399523658977429,0.8299878449376146,0.910030171277446,0.9676441151803361
IL,047,0.9150368232569098,0.429966341775373,0.8254524370618288,0.7924669939034834,0.6807484935886498
IL,048,0.8282928385976406,0.28446013706165574,0.7340029780815919,0.6552648864944347,0.4273490399481474
IL,049,0.8202074948706597,0.3004529570397438,0.6571313083048901,0.7348987043221971,0.732274657160356
IL,050,0.8781935840349261,0.3673041604735375,0.809592750373067,0.7229822502518343,0.7538753112527152
IL,051,0.851661635080062,0.245011802661633,0.7040258898840766,0.42255507908966733,0.8548661607246733
IL,052,0.7101507561674134,0.294059373816975,0.6654647903685582,0.9283838879757509,0.40731841408254754
IL,053,0.7868734313451088,0.3910898262699069,0.8285681077852376,0.7436541019652365,0.6280868924627516
IL,054,0.8743546216990182,0.3794467998603421,0.8143735971506657,0.768977807951797,0.6355705813640978
IL,055,0.9253134956439711,0.3537281738273016,0.8535090242771025,0.8909336720062272,0.8372817507733223
IL,056,0.742888769971753,0.1947872001331181,0.62742562621604,0.8710496591391561,0.7304567015259682
IL,057,0.8482889850889507,0.3085283014347881,0.7469963791390943,0.7922604995482498,0.9959031632547158
IL,058,0.750294017769797,0.23404407285926523,0.6139800241618656,0.44064142517314187,0.46121884577684646
IL,059,0.909677736237138,0.29946077277358474,0.7289083165835535,0.8348901046165659,1.1819080186373527
IL,ZZZ,0.0,,,,
IN,001,0.8411908014412366,0.3621374978054683,0.7540220141489886,0.8324224118643526,0.756415462076441
IN,002,0.6433674626848365,0.19856690349351724,0.575609790949438,0.4990083223146924,0.4632228289973637
IN,003,0.8112159704362366,0.2921761358750812,0.7329753800516469,0.5230558819872538,2.1221880072763373
IN,004,0.9107820445958412,0.48774635557658774,0.8853788083546628,0.7898488666539336,0.7995439268153517
IN,005,0.8947539112603111,0.5107699337212313,0.8372819475176245,0.8781166828896406,0.9779177789118192
IN,006,0.6958682647822707,0.41596622513328074,0.8020461525547181,0.7396641377546671,0.7136640812911608
IN,007,0.73506555785692,0.24768484322700915,0.6868698156080509,0.451815173393634,0.7876689753040141
IN,008,0.9309342085186408,0.4439648713766747,0.8205377596803684,0.6160207837194198,0.6866141603978455
IN,009,0.8100163353829288,0.3346286628035775,0.7678247445313463,0.7844416096208323,0.5675497408525607
IN,010,0.856867941192847,0.28666728690107157,0.7916104867400753,0.9272596895055752,0.8280684108434153
IN,011,0.6665392807538537,0.3147115824778125,0.8582913101907909,0.7879015696053983,0.4087043945168866
IN,012,0.9314556853919898,0.5722535614928512,0.8841314237776772,0.8375064676486577,1.1753364184747974
IN,013,0.8873775207919127,0.597656574139313,0.8999375360192566,0.8615136558078316,0.8324347655537658
IN,014,0.8420267382206499,0.5660488539773636,0.9477917840111388,0.7541666180707013,1.154773456301303
IN,015,0.7641478449130147,0.2586549297545343,0.7007238730338184,0.6685577629848953,0.7973343718135053
IN,016,0.9439376502404206,0.4730893590886649,0.8621402587622069,0.812090354335652,1.9199412180863344
IN,017,0.8929661087253837,0.4728099972295474,0.7898218972206271,0.8441087851277103,0.6780082682966272
IN,018,0.913932794746907,0.38681310263771684,0.7451181337508934,0.6657768672853877,0.9628568262855104
IN,019,0.9027455342662531,0.4805919916748661,0.7826700951311263,0.6444300550644761,0.745409049377366
IN,020,0.7578453243463195,0.4675024909687305,0.8855220247096582,0.786274593072989,1.2325621941876488
IN,021,0.9319005528483669,0.555672297407717,0.8747565287936001,0.9097837193460491,1.1207041182180852
IN,022,0.8939008398900627,0.39430843586904474,0.8567291485929776,0.7936571487500531,3.283677889113568
IN,023,0.8456974201287653,0.37015776587013,0.74109460982535,0.7399427512662984,0.5691801975640594
IN,024,0.7918367579671152,0.4185717903526157,0.8619791336023792,0.8125249152880207,0.8964515550994221
IN,025,0.6456525336792269,0.33223234237884314,0.7838991400303277,0.8506068792575262,0.40298054673061623
IN,026,0.8076642475985165,0.23570655112091551,0.7659020608477657,0.4977456143674459,0.8028122353475432
IN,027,0.7407273333959656,0.4065696940718564,0.8838635330365748,0.8497405544570222,0.6876248552952494
IN,028,0.9453065495197563,0.43333966681254255,0.8010714261712373,0.5286648490190853,1.0796729870032635
IN,029,0.7318887262903302,0.20727001069077125,0.6626580597788505,0.5537078307616407,0.4169767304497146
IN,030,0.8670198807566407,0.26802788921321535,0.7261202509099446,0.7556534828671891,0.7227963144293753
IN,031,0.8148435757700792,0.3606653028214382,0.7144277722230077,0.7806772586750222,0.8247283768606963
IN,032,0.9597986497588047,0.5746012048020871,0.913129838719703,0.8521863460769075,1.074060326642384
IN,033,0.9387410960669957,0.29976359275824827,0.8065808800879473,0.8326518133526961,0.7713645355829585
IN,034,0.6810343643774145,0.28667230809642674,0.7429534933368738,0.7895443737937794,0.4535513158318663
IN,035,0.6936957286486581,0.2916357434203436,0.7061955591754452,0.6500740873335521,0.8553125619759128
IN,036,0.8611771881766862,0.260944682039716,0.7049787994018758,0.7445144348042628,0.8260902785449646
IN,037,0.7306796363632665,0.3862261606663626,0.8723571155072956,0.9214250053491192,0.5709302804174443
IN,038,0.8461162033952646,0.4452074671166801,0.779964313368395,0.9814032380064638,1.544352255968835
IN,039,0.9650123301648158,0.41755344138201833,0.8769170424864573,0.9351791886483537,1.0176020725069215
IN,040,0.9700669328875543,0.7188746926663888,0.9643534361911209,0.997669210730771,3.217402177368048
IN,041,0.8128247654114075,0.4096088236527387,0.7509612013311618,0.9343072445617755,0.462575257379184
IN,042,0.8480320702498465,0.3038695833476931,0.6926709468920824,0.743477584328913,0.6128055484761813
IN,043,0.8268961730759035,0.3445988723655522,0.7788525548855985,0.7992789197262589,0.5050900528999323
IN,044,0.8970897254946117,0.36587772035877597,0.8111532893078118,0.500448646485991,0.6128911965989542
IN,045,0.6909749455765143,0.2081633040155371,0.6424529739619593,0.7320054220523262,0.6213175943562278
IN,046,0.8774769131955852,0.38971252301448295,0.8031003202623032,0.9207252248369393,1.1137606880271878
IN,047,0.9100571157513578,0.2687935974905061,0.7687491760174878,0.777986835346259,0.7612929886370022
IN,048,0.8587914152613256,0.2716559863991551,0.7684447719474421,0.7053609459160731,0.6428751541811448
IN,049,0.8769010044766743,0.19466119281631236,0.7079348900429272,0.6578045076117379,1.794824668514439
IN,050,0.8835169538302651,0.35480723039336987,0.7599554636893482,0.8644763318489197,1.394198613445591
KS,001,0.8449842130505055,0.36935868113919545,0.8568161672413332,0.7304777898380062,0.6806904391712661
KS,002,0.9496354543839908,0.5340144969136904,0.9231393020406682,0.9557489464034858,1.3008166090414641
KS,003,0.7780209971737101,0.2650855392459363,0.7264493111746958,0.3971321318845598,0.7991153915633555
KS,004,0.7967035165470218,0.3997887810660822,0.7967608185529252,0.8385548226449427,0.7642860144790565
KS,005,0.6998716068684723,0.2138973494803022,0.5768045810054873,0.8467067589908235,0.46321972602495565
KS,006,0.7395523951539718,0.3339732619104084,0.7440806465391476,0.6789173871555388,0.7646631736076134
KS,007,0.9375665291901614,0.6603558778076621,0.9328973403004295,0.9641666666666666,0.8906949893771895
KS,008,0.9697020183881203,0.6688627083231212,0.9569806996299363,0.9449906557243845,0.9836617840502977
KS,009,0.9040961232015515,0.33148885018972024,0.7931453644803942,0.5319131205539436,1.0952507282138784
KS,010,0.7226102438824749,0.3701613263543928,0.8047905805158057,0.8450072899471027,0.5628117046784239
KS,011,0.8695185240569868,0.42458032335691265,0.7453431473352468,0.7131715682771715,0.8417255467175809
KS,012,0.9632579864665821,0.5907107749693417,0.926902813238706,0.7890821364452424,0.8860272028130148
KS,013,0.8993229395576503,0.5552763948220437,0.8999198018830883,0.9621344796476144,0.8933258720572123
KS,014,0.9240809401583729,0.47721987731769955,0.8283198968883437,0.5294342021614749,0.7356603236044624
KS,015,0.8837638583892335,0.5549644162156031,0.8619519494138395,0.9347056595394522,0.8153528537940905
KS,016,0.8164120366721505,0.30538084775259206,0.6889484592044346,0.45608847093840005,1.0180782016955068
KS,017,0.6786251916830405,0.2491074881409062,0.5737005548651809,0.5702501372226143,0.3199241568488398
KS,018,0.7432169331817243,0.30724866071209295,0.7691169352848679,0.6998713508164275,0.6410442754775805
KS,019,0.8836802745230636,0.43610863131664507,0.7947584391941004,0.46293585655287783,1.4658919272352509
KS,020,0.7663092598049537,0.3721719805393885,0.7804390853965203,0.9138332497137638,3.0556059927166563
KS,021,0.6284177115416087,0.25589495816132274,0.74335579916888,0.781319668585499,0.6437335075250938
KS,022,0.8555858962112176,0.3160291477771074,0.7470047215844509,0.6878985676605122,1.5771521826359305
KS,023,0.9190418221689282,0.37806682019735927,0.8233623962204042,0.9476943153521445,1.0379669225567816
KS,024,0.7079709364362621,0.3976459452087387,0.7339167248233275,0.9568384579706982,1.3154182164379844
KS,025,0.8582378280288099,0.4259502610734164,0.7952668067111555,0.8436871390088109,0.7395214978117978
KS,026,0.67202096939101,0.31103540306232136,0.7697992586738773,0.5193665708034219,0.7222928360331514
KS,027,0.7963964399830384,0.4059601731641773,0.819534923061593,0.8824652167361495,2.231510530524658
KS,028,0.8123277757375529,0.3363373125997796,0.7771906813966541,0.812892014132649,0.6168817864930843
KS,029,0.9055598728308785,0.4436528669532155,0.8306950135431335,0.887805665602762,0.8658342275326215
KS,030,0.9201591819838629,0.44773801726129653,0.7979673681406134,0.8220455392065562,0.8980934271203515
KS,031,0.9481454318238693,0.5958674101881585,0.9028425416796129,0.8849096269390091,1.3017359448679402
KS,032,0.6178325627896781,0.38157086507062526,0.9354988651097212,0.8862395935511457,0.5855562191418722
KS,033,0.7490401892734508,0.3909987468044373,0.7735924371878254,0.6577006871124518,0.7029787251581088
KS,034,0.96667647216851,0.7221663216809325,0.9729334716689563,0.9660431654676259,2.313742670122453
KS,035,0.7142789003301963,0.4041890319686364,0.8438916332613676,0.5289876750029915,0.6842657456585007
KS,036,0.8059739728316752,0.44885770532585567,0.8415359918049504,0.832361602937845,0.5643671326232433
KS,037,0.9256036015707767,0.48522443322592884,0.8939377620160823,0.5512997623878052,0.946606148698761
KS,038,0.9178437488230518,0.5538633817221791,0.8800871261738098,0.9328139174982657,0.7073067254843491
KS,039,0.9361963482816538,0.5311138272958308,0.8369445841561931,0.9134451485303111,1.4756332686905913
KS,040,0.8458588110114603,0.5414099539689516,0.932914812182026,0.9014590403527459,0.6061991139777259
KY,001,0.6248212956646124,0.20038531545370564,0.6936932870926972,0.6895895330613384,0.6434749992406407
KY,002,0.6645062128763959,0.3264300708176244,0.7536430955899341,0.8859828689320778,0.8807967360952538
KY,003,0.835596557348115,0.4864211508270928,0.8913691713784831,0.9822032575323932,0.8210176456243723
KY,004,0.8001152813375377,0.19998718283274738,0.6992224361837206,0.7944365022635216,0.631273091291812
KY,005,0.8270096871071628,0.1939885014167681,0.7028648063983064,0.5134757160862584,0.7549497992004506
KY,006,0.7743916974259811,0.23471815921543704,0.7776418381539977,0.8689187554803012,0.7346575517060399
KY,007,0.7320634800875433,0.14832457987779632,0.6229028345558801,0.8377986807810475,0.8328723378154195
KY,008,0.7949866932950981,0.30941792772434534,0.6806136070862582,0.9427693521089732,1.8059251369157663
KY,009,0.7343524581274342,0.2711188084478406,0.6864249102277851,0.5270140928743523,0.5962080580274587
KY,010,0.895169689542105,0.2623393922770428,0.7264318744827638,0.8602869430089263,1.1755723837953342
KY,011,0.94251177382877,0.6171666338391681,0.9003191362348807,0.9997559744193875,1.8657362086152494
KY,012,0.6135898565125496,0.08860070243046496,0.5240604232147996,0.5762835131611074,0.518870594808386
KY,013,0.8497849730549376,0.11388029177629289,0.653922968129882,0.7474487492097895,0.761286494530871
KY,014,0.6681939498672037,0.12524117959635492,0.5983093646325836,0.622638496303039,0.4946661344031696
KY,015,0.7990590533834782,0.3198754071950035,0.7233588662051742,0.8793176488387926,0.6727943901620804
KY,016,0.7860540733130441,0.2719512794379524,0.7024031105950354,0.6508108709560767,0.6205978184566686
KY,017,0.6604473264337054,0.19465879844526424,0.6423257543675825,0.7755735194806063,0.2591301899458278
KY,018,0.9186030589081764,0.3502777639636785,0.8216721737819139,0.9803790240174485,0.9288825563316572
KY,019,0.65444327819692,0.10713836234827996,0.525972141446504,0.5925001739752855,0.44846819096982443
KY,020,0.8785239177253755,0.2075263175045339,0.6826649093536733,0.43211231392714644,0.6916715473934627
KY,021,0.6255871585333797,0.11509995366486894,0.6497702112433862,0.708998443551598,0.4014207026886591
KY,022,0.6809829278220361,0.14616383146729497,0.6477778467485809,0.44423217032299844,0.709643074508104
KY,023,0.8309223642649717,0.2505563363883454,0.6914824500818441,0.8914680243770732,0.9381739153855915
KY,024,0.8324797177752103,0.2998983444147742,0.7279137002980539,0.7994389211536569,0.8079790279767773
KY,025,0.6739105411817422,0.1753873330294982,0.6491427461805731,0.5917109446511654,0.5779865735881868
KY,026,0.8382616480564558,0.37476316731717313,0.7823846026735645,0.6008027102259241,0.660436877841893
KY,027,0.77233367089672,0.1870223099460708,0.6886924848399866,0.7624189082021348,0.5814488326076944
KY,028,0.6834620970219466,0.17099581719822418,0.6678123483547672,0.41235311073924746,0.43083433303448404
KY,029,0.7025495606631277,0.18787840098113226,0.6862992609565621,0.7755188689258901,0.4811080649775098
KY,030,0.655446622684774,0.13806733193192494,0.6104917056453548,0.663854228119191,0.3252981017299154
KY,031,0.6397911733423669,0.13241672451945408,0.5493008890981554,0.5861044347764357,0.4674109451924659
KY,032,0.9417797434569676,0.5684920168013892,0.9154537825765424,0.98989160881744,2.7867357850989336
KY,033,0.7479743451546653,0.18525266614505842,0.5948578126157282,0.5563671556642217,0.6921108042321282
KY,034,0.791712556656152,0.19065617934093398,0.7253303884677486,0.9117930564557677,1.0417846430037179
KY,035,0.6592161674888659,0.08867087159796447,0.5185014051503429,0.5213598594817936,0.3899265090909095
KY,036,0.8003520402040077,0.27430141096968697,0.7956373697391974,0.901887447527065,0.8317173741059476
KY,037,0.6995892482920429,0.16050307322479238,0.6336846491168288,0.698690563023167,0.6051051627670916
KY,038,0.9438177659204435,0.2617741885703669,0.8172477871314779,0.799054976475089,1.5909111631243722
LA,001,0.8606959087958842,0.1936660298773001,0.6698994813791237,0.44720229930594746,5.773821057923954
LA,002,0.6853443079706756,0.0847188462366456,0.47238946451368863,0.3014444540765463,0.3357264684236203
LA,003,0.5575444664799876,0.07413748320539484,0.4260342644939523,0.24617298846240857,0.40574539598296183
LA,004,0.6194344589559613,0.09963125180785437,0.5214264047043944,0.6645404030099732,0.3327208270618418
LA,005,0.8568688927917849,0.2255415977308367,0.624540884198216,0.731406599515559,0.9275565551722681
LA,006,0.45414641060192534,0.05646514133238679,0.3615698072403656,0.37168958541791225,0.22880477736101942
LA,007,0.763421605608646,0.22605331111564708,0.6765451245809926,0.7070908139698094,1.3596863546593763
LA,008,0.6712177397031107,0.19830914829106988,0.5745386047164501,0.44172391564600794,1.694446742736692
LA,009,0.7688142566426759,0.1994433013297803,0.6642484987163083,0.7742760465848284,0.6527297642281248
LA,010,0.7596029181740259,0.24073987545633363,0.7555536694671824,0.7871437274846366,0.7172563535860477
LA,011,0.7178700755053411,0.19913715528331985,0.656458859767324,0.8935023352818494,0.9693281507326285
LA,012,0.9126829820502635,0.29416342388232875,0.8902122878010342,0.9004102586929589,0.7233155062121374
LA,013,0.8800476262319116,0.2081098948026264,0.7939286894332636,0.8457972498329138,0.6721687640602414
LA,014,0.6815694157603542,0.16392279855884698,0.5429597731011979,0.5704565721859003,0.7771649107410844
LA,015,0.7866889616425823,0.26220873068956685,0.628337646550532,0.6321940834887814,0.8879296432719251
LA,016,0.8407823207864559,0.24981415875019125,0.8005220695702596,0.8193441417441917,0.7314904545764009
LA,017,0.67174184770748,0.103686698774862,0.5280063626289833,0.13463464434415914,0.6858937248979041
LA,018,0.8771396104963451,0.2409870221293151,0.7094260619517693,0.7877791123000492,1.284583859200744
LA,019,0.8206886081898415,0.18430775177312425,0.6638892949763477,0.32881212719252895,1.2505371743614746
LA,020,0.8913502157296814,0.3156666921974883,0.8113391037086388,0.6612850007395524,3.1526271673386486
LA,021,0.782204890912553,0.13903103367421327,0.5980294084269862,0.6243889705016712,0.5909754220390763
LA,022,0.6702212123962196,0.18516664321926177,0.6078732477677228,0.47070806243380514,2.223325521590022
LA,023,0.9468117046984451,0.43948185868456646,0.8810856443574959,0.8946577765279617,1.3018134253295188
LA,024,0.6799035081742281,0.1004498171270945,0.4797660082335149,0.6520824251817648,0.8488289578907992
LA,025,0.7903893151849078,0.2585029242316815,0.7052181826981255,0.4713288412767475,0.998760362336378
LA,026,0.9056014502967523,0.2686433797237463,0.7343685199007416,0.39293815702490054,2.009784834006481
LA,027,0.7955353301164579,0.21176914775667632,0.67838519510876,0.7912584626304969,1.0446021751842325
LA,028,0.757283830311689,0.1526265364857768,0.7020626693618713,0.797867590710692,0.7207503603544331
LA,029,0.4651704741038365,0.038181430925069,0.3601179872948932,0.5660148690337045,0.1544405379055576
LA,030,0.8382343599547079,0.27554522868950865,0.8443352555130447,0.6447161285207877,0.9105772179326109
LA,031,0.7897149359152728,0.11204708779271408,0.6275297183853741,0.4130851079683472,0.5952012928193247
LA,032,0.8092762423302198,0.09821502622814735,0.6466825530126522,0.6764291137867448,0.5720817804720303
LA,033,0.6503911007361407,0.18226575956086505,0.8735178720163063,0.7348936969861913,0.5246405695336157
LA,034,0.7745251424601636,0.0667737518286699,0.5376644693962891,0.5928372093023255,0.5378478129038863
LA,035,0.6764692853261733,0.09125818380693418,0.5514076000635545,0.537146400801412,0.2988347892868125
LA,036,0.9274033019354587,0.18787300752820832,0.7828937363053794,0.6063803640772722,1.2788606480658726
LA,037,0.8989826926166313,0.174560383101496,0.7235847154990891,0.8292843613604546,1.743501520213977
LA,038,0.9280340865232631,0.2521069270444151,0.8617624201697328,0.6603392473245293,1.694715939640625
LA,039,0.8351614005469645,0.27686444572424623,0.8665235117044081,0.7868935568437273,1.2524363591497392
LA,ZZZ,0.0,,,,
MA,001,0.38979541873418144,0.1319560452267792,0.5602491894712126,0.7567477396323358,2.8484672002043965
MA,002,0.780599508818854,0.19290401678590233,0.7342432437384752,0.7533448893567093,0.7685876353507057
MA,003,0.7486767817943766,0.21066538775856317,0.6683805398599435,0.7947458081214015,0.8166358948001817
MA,004,0.9422207630838833,0.5697931310719145,0.9306643544786836,0.9723189654096294,1.2353432991126208
MA,005,0.7973467073222041,0.2673631472626581,0.7288312926392835,0.6290258861837931,1.3049213773312127
MA,006,0.8807801482666859,0.2651733395452675,0.7420096015720018,0.7937863880202375,1.1158539559918321
MA,007,0.8849612257947603,0.24930395966852548,0.7791955833129454,0.5516826881679692,1.1679553018869244
MA,008,0.8632250981751846,0.2726668773332648,0.7722173430558267,0.6158456354910595,0.6924657465836992
MA,009,0.8155245659887573,0.265969766570193,0.7040643613302542,0.843072213659853,0.8907087970242655
MA,010,0.8147136456400841,0.22447195485281027,0.6793123389328948,0.7512952907800159,1.323135520890434
MA,011,0.7206263168374047,0.22100872393287788,0.6900670340807471,0.5817058575528022,0.9037740390736347
MA,012,0.6433339948159182,0.22341599057363187,0.7502031739419218,0.8181683381195044,0.3316999851428241
MA,013,0.7814369624500372,0.32792033385345826,0.7838454042259271,0.7785218441107674,0.6295641752023372
MA,014,0.8056278757897228,0.22832587780668284,0.6379388152815333,0.7354754416097394,0.75045716665016
MA,015,0.8285715610789629,0.23222379033391366,0.6612721958821582,0.7656670595253685,0.8447759005819611
MA,016,0.8337844533540264,0.22027236454458798,0.6553570604049722,0.6589755386258899,0.5352860144858479
MA,017,0.6002535749174367,0.10294736914060992,0.5162342015566415,0.5256860211103603,0.3046315847841464
MA,018,0.8043859999867536,0.29331731523891696,0.7034196001246781,0.6022354940241044,0.6468929145154448
MA,019,0.5230393997284193,0.17455445752554524,0.5742312261087419,0.6201824931528743,0.4226875872767923
MA,020,0.7590272182845238,0.24692512755177445,0.7165132146985221,0.4126711829482831,0.5756577532403738
MA,021,0.7760126972568149,0.2574109455218163,0.6832208954593545,0.845620179321536,1.367634234162297
MA,022,0.6619639898963792,0.30574763279315725,0.7309810104466308,0.6025439921387368,2.378452061152568
MA,023,0.8615142411701555,0.35976107530597967,0.7196508968637443,0.8625491170458562,0.7980027529441389
MA,024,0.7585656187946893,0.2513683101025558,0.7044819552500237,0.7723838395075463,0.5956353537262604
MA,025,0.8300395898793584,0.24833264448708542,0.6738813411633916,0.6857006566025029,1.1424383593232532
MA,026,0.6010167026310578,0.16742051104108963,0.6235958712076313,0.6307576231574685,0.3410481875337449
MA,027,0.7892252417938924,0.20863310666676366,0.5761441750432595,0.4844627289535453,0.633763439194041
MA,028,0.6194537352306262,0.1586859217510992,0.5141706091261581,0.5489461657691632,0.350266251536227
MA,029,0.7123374975236016,0.24637536431644486,0.7034904545931882,0.6688094220370424,0.4582107189565792
MA,030,0.8728606361114057,0.22360538470618488,0.7527817594805487,0.8255607184817468,0.9015020270080378
MA,031,0.7206196666751096,0.2739248536776353,0.6535712333613531,0.6538476001855171,0.6157076831978721
MA,032,0.7849078334728545,0.1650933426131355,0.6179059940401226,0.46592027888410664,0.7444490567466743
MA,033,0.6765926227485164,0.16982654205755918,0.5536226980869969,0.5926291433809397,0.5815145906378397
MA,034,0.784458339832447,0.2775317632210986,0.6152413167861722,0.7402305863924886,1.075315618312187
MA,035,0.7047602809510943,0.21518466469670489,0.6128646268373592,0.704696781202362,0.7300688189619399
MA,036,0.6666433225089803,0.2549753497515048,0.6520401934102071,0.8286769989706539,0.5171087981787532
MA,037,0.6920120097588428,0.20084872336283485,0.4995805282254858,0.4834677921292701,1.2073430403362468
MA,038,0.9527932285491078,0.6482234317243104,0.9155773132427417,0.9915915251424462,3.5890323684268957
MA,039,0.7602308478527711,0.2003700805652207,0.5825602938141706,0.6495411343893714,0.6225495779926425
MA,040,0.7648033935235203,0.20360846016640444,0.6774565301255352,0.6283695203865189,1.4573046881851366
MD,001,0.4838384354578844,0.13115489150732723,0.587736619139762,0.932654558657781,0.27684262567101997
MD,002,0.8585570343830988,0.24898378116871536,0.7629535585466014,0.9334478626802755,1.5110094187591723
MD,003,0.9243188000119243,0.30544404213378085,0.8092346733645988,0.9364359314547203,1.7876136516552783
MD,004,0.8329787221898075,0.1698449467248166,0.6757328705781572,0.4995123093129414,0.7214398676512916
MD,005,0.9115335798534597,0.3301909096769984,0.8313016716285386,0.8953782510866072,1.0817488020295316
MD,006,0.8211696552885119,0.02363259811487726,0.6242036912375454,0.8960106887840777,1.0455775067750446
MD,007,0.7628699650262398,0.08315444296307326,0.6879044454136575,0.5082866152074917,0.7045319245950882
MD,008,0.8502259246481574,0.25819328171010075,0.6656739466779281,0.6869648848379661,0.7383111098196701
MD,009,0.8710847704939897,0.20844275471780258,0.7001817650509649,0.5234690883005086,0.7856520317671684
MD,010,0.7900111095284453,0.19077788275200955,0.7302415034547296,0.7199533974837107,1.282260518583473
MD,011,0.9162772889927703,0.23443433481200993,0.7635401533767299,0.7128482500700459,0.5930955863022463
MD,012,0.5181360913065738,0.11116095579240694,0.5486328120549855,0.6262012754314652,0.22496096797748227
MD,013,0.8008830525463899,0.28412303506764663,0.7210154807713945,0.7076298701298701,0.799095953141131
MD,014,0.6353149907846651,0.2066934377323592,0.6525472329889584,0.6909961770004833,0.4061911709157371
MD,015,0.8528147748996484,0.35814099244972614,0.7862610879293814,0.4498531876835154,1.0446932613423996
MD,016,0.8278500537639847,0.3513413955696184,0.7409786696863766,0.8289549376797699,0.9580584359388413
MD,017,0.7202039492009379,0.20555883796205673,0.7126571693693589,0.843319071147554,0.5397767728160148
MD,018,0.902048758548646,0.3316506566651853,0.8303275862456994,0.8974520289399183,0.8178418138304516
MD,019,0.7390278528021269,0.20155043750242876,0.695854300837803,0.6890380440020182,0.6326433061302276
MD,020,0.855031201414657,0.34119558385043663,0.7583901481043265,0.7697981924953243,0.8607920412776168
MD,021,0.5822004769013769,0.14669056061146277,0.554093628393238,0.6058354433375139,0.2956393257515296
MD,022,0.8215058404044807,0.10122739648664444,0.6534197647157377,0.6566296938066136,0.7355855163180006
MD,023,0.6642731924964158,0.14959182715704927,0.5513633284611074,0.48077025417241476,0.4493200334767964
